status,timestamp_ms,rtc_iso8601,rtc_unix,pressure_hpa,temperature_c,altitude_m,acc_x,acc_y,acc_z,pitch_deg,yaw_deg,roll_deg,aspd_status,aspd_pressure_pa,aspd_temp_c,aspd_airspeed_mps,mpxv_adc,mpxv_v_adc,mpxv_v_sensor,hx711_raw,gnss_lat,gnss_lon,gnss_alt_m,gnss_fix,gnss_siv,esc_time_ms,esc_throttle,esc_current_a,esc_voltage_v,esc_mah,esc_temp_c,esc_power_pct,esc_vbec_v,esc_rpm,esc_err,pressure_hpa_f,temperature_c_f,altitude_m_f,aspd_pressure_pa_f,aspd_temp_c_f,aspd_airspeed_mps_f,mpxv_adc_f,mpxv_v_adc_f,mpxv_v_sensor_f,hx711_f,gnss_lat_f,gnss_lon_f,gnss_alt_m_f,esc_throttle_f,esc_current_a_f,esc_voltage_v_f,esc_temp_c_f,esc_power_pct_f,esc_vbec_v_f,esc_rpm_f,acc_x_raw,acc_y_raw,acc_z_raw,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,lin_x,lin_y,lin_z,grav_x,grav_y,grav_z,acc_x_f,acc_y_f,acc_z_f,gyro_x_f,gyro_y_f,gyro_z_f,mag_x_f,mag_y_f,mag_z_f,lin_x_f,lin_y_f,lin_z_f,grav_x_f,grav_y_f,grav_z_f,mw_roll_deg,mw_pitch_deg,mw_yaw_deg,roll_raw,pitch_raw,yaw_raw,ekf_flags,ekf_x_m,ekf_y_m,ekf_z_m,ekf_vx_mps,ekf_vy_mps,ekf_vz_mps,ekf_speed_mps,ekf_pos_h_unc_m,ekf_pos_v_unc_m,ekf_vel_unc_mps,ekf_lat,ekf_lon,ekf_alt_m,imu_samples,imu_lin_rms_mps2,imu_gyro_rms_rps,imu_lin_max_mps2,imu_gyro_max_rps,imu_reset_count,imu_acc_accuracy,imu_gyro_accuracy,imu_mag_accuracy,imu_lin_accuracy,imu_grav_accuracy,imu_quat_accuracy,imu_quat_rad_accuracy,gnss_h_acc_m,gnss_v_acc_m,gnss_speed_acc_mps,gnss_heading_deg,gnss_heading_acc_deg,log_dt_ms,log_overrun_count,sd_write_error_count,baro_age_ms,gnss_age_ms,airspeed_age_ms,esc_age_ms
LOGGING,409385,2026-04-06T17:58:00,1775498280,993.75,33.53,163.61,1.273,1.799,9.222,-0.02,-3.41,-0.01,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.75,33.53,163.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,1.801,9.23,0,0,0,-3.75,32.188,43.938,-0.008,-0.035,-0.07,1.273,1.797,9.227,1.273,1.799,9.222,0,0,0,-3.931,32.841,44.693,0.01,0,0.01,1.27,1.8,9.23,0.98,3.43,12.46,11.01,-7.7,-27.19,9,0,0,124.444,0,-0.001,5.712,5.71,10.79,2.89,6.24,0,0,124.44,2,0.0103,0,0.0103,0,0,2,0,3,3,3,3,0.0457,0,0,0,0,0,39,9,0,40,-1,-1,-1
LOGGING,409414,2026-04-06T17:58:00,1775498280,993.75,33.53,163.6,1.272,1.797,9.227,-0.02,-3.45,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.75,33.53,163.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,1.762,9.227,0,0,0,-3.75,32.188,43.938,-0.008,0.004,0.004,1.273,1.797,9.227,1.272,1.797,9.227,0,0,0,-3.931,32.841,44.693,0.01,0,0.01,1.27,1.8,9.23,1.01,3.5,12.7,11.02,-7.7,-27.18,9,0,0,124.044,0,-0.001,5.134,5.13,10.93,2.85,6.23,0,0,124.04,2,0.0087,0,0.0087,0,0,2,0,3,3,3,3,0.0461,0,0,0,0,0,29,9,0,1,-1,-1,-1
LOGGING,409464,2026-04-06T17:58:00,1775498280,993.75,33.53,163.6,1.272,1.795,9.229,-0.02,-3.49,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.75,33.53,163.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.301,1.801,9.266,0,0,0,-3.75,32.188,43.938,-0.008,0.004,0.004,1.273,1.797,9.227,1.272,1.795,9.229,0,0,0,-3.931,32.841,44.693,0,0,0,1.27,1.8,9.23,1.01,3.51,12.75,11.02,-7.7,-27.18,9,0,0,123.826,0,-0.002,4.646,4.65,11.16,2.83,6.24,0,0,123.83,4,0.0053,0,0.0087,0,0,2,0,3,3,3,3,0.0466,0,0,0,0,0,50,9,0,1,-1,-1,-1
LOGGING,409537,2026-04-06T17:58:00,1775498280,993.75,33.53,163.6,1.272,1.795,9.241,-0.02,-3.56,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.75,33.53,163.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,1.84,9.309,0,0,0,-2.688,31.062,44.375,-0.008,0.004,0.004,1.273,1.797,9.234,1.272,1.795,9.241,0,0,0,-3.89,32.783,44.682,0,0,0,1.27,1.8,9.23,1.06,3.67,13.34,11.02,-7.7,-27.18,9,0,0,123.711,0.001,-0.002,4.185,4.18,11.49,2.82,6.27,0,0,123.71,3,0.0029,0,0.0029,0,0,2,0,3,3,3,3,0.0466,0,0,0,0,0,73,10,0,1,-1,-1,-1
LOGGING,409585,2026-04-06T17:58:00,1775498280,993.75,33.53,163.6,1.271,1.795,9.239,-0.02,-3.6,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.75,33.53,163.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,1.762,9.199,0,0,0,-2.688,31.062,44.375,-0.008,0.004,0.004,1.273,1.797,9.234,1.271,1.795,9.239,0,0,0,-3.87,32.754,44.677,0,0,0,1.27,1.8,9.23,1.1,3.77,13.75,11.02,-7.7,-27.18,9,0,0,123.917,0.001,-0.002,4.151,4.15,11.72,2.85,6.3,0,0,123.92,3,0.0023,0,0.0029,0,0,2,0,3,3,3,3,0.0466,0,0,0,0,0,48,10,0,49,-1,-1,-1
LOGGING,409627,2026-04-06T17:58:00,1775498280,993.75,33.53,163.61,1.27,1.795,9.24,-0.02,-3.64,-0.01,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.75,33.53,163.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,1.801,9.23,0,0,0,-2.688,31.062,44.375,0,0.004,-0.004,1.266,1.797,9.234,1.27,1.795,9.24,0,0,0,-3.87,32.754,44.677,0,0,0.01,1.27,1.8,9.23,1.13,3.87,14.11,11.02,-7.7,-27.18,9,0,-0.001,123.66,0.001,-0.003,3.713,3.71,11.93,2.82,6.31,0,0,123.66,3,0.0084,0,0.0089,0,0,2,0,3,3,3,3,0.0466,0,0,0,0,0,42,10,0,1,-1,-1,-1
LOGGING,409662,2026-04-06T17:58:00,1775498280,993.75,33.53,163.61,1.269,1.8,9.23,-0.02,-3.64,-0.01,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.75,33.53,163.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,1.801,9.23,0,0,0,-2.688,31.062,44.375,0,0.004,-0.004,1.266,1.797,9.234,1.269,1.8,9.23,0,0,0,-3.87,32.754,44.677,0,0,0.01,1.27,1.8,9.23,1.13,3.87,14.12,11.02,-7.7,-27.18,9,0,-0.001,123.794,0,-0.003,3.685,3.69,12.11,2.84,6.33,0,0,123.79,2,0.0074,0,0.0074,0,0,2,0,3,3,3,3,0.0466,0,0,0,0,0,35,10,0,36,-1,-1,-1
LOGGING,409705,2026-04-06T17:58:00,1775498280,993.75,33.53,163.61,1.272,1.797,9.227,-0.02,-3.67,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.75,33.53,163.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,1.762,9.199,0,0,0,-4.125,32.562,44.875,0,-0.035,-0.031,1.266,1.797,9.227,1.272,1.797,9.227,0,0,0,-3.883,32.744,44.687,0,0,0,1.27,1.8,9.23,1.16,3.95,14.43,11.02,-7.7,-27.17,9,0,-0.001,123.533,0,-0.003,3.284,3.28,12.3,2.82,6.34,0,0,123.53,3,0.007,0,0.0074,0,0,2,0,3,3,3,3,0.0471,0,0,0,0,0,43,10,0,1,-1,-1,-1
LOGGING,409743,2026-04-06T17:58:00,1775498280,993.75,33.53,163.61,1.27,1.794,9.217,-0.02,-3.71,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.75,33.53,163.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,1.801,9.16,0,0,0,-4.125,32.562,44.875,0.035,0.004,-0.031,1.266,1.797,9.227,1.27,1.794,9.217,0,0,0,-3.883,32.744,44.687,0.01,0,0,1.27,1.8,9.23,1.2,4.05,14.79,11.02,-7.7,-27.17,9,0,-0.001,123.671,0.001,-0.004,3.247,3.25,12.51,2.83,6.38,0,0,123.67,2,0.0072,0,0.0072,0,0,2,0,3,3,3,3,0.0471,0,0,0,0,0,38,10,0,39,-1,-1,-1
LOGGING,409778,2026-04-06T17:58:00,1775498280,993.76,33.53,163.56,1.27,1.795,9.219,-0.02,-3.71,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.75,33.53,163.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,1.801,9.23,0,0,0,-4.125,32.562,44.875,0,0.004,0.004,1.266,1.797,9.227,1.27,1.795,9.219,0,0,0,-3.883,32.744,44.687,0,0,0,1.27,1.8,9.23,1.2,4.05,14.79,11.01,-7.69,-27.17,9,0,-0.001,123.394,0.001,-0.004,2.876,2.88,12.66,2.81,6.38,0,0,123.39,2,0.0059,0,0.0059,0,0,2,0,3,3,3,3,0.0442,0,0,0,0,0,35,10,0,2,-1,-1,-1
LOGGING,409813,2026-04-06T17:58:00,1775498280,993.76,33.53,163.56,1.269,1.791,9.211,-0.02,-3.71,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.75,33.53,163.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,1.762,9.156,0,0,0,-4.125,32.562,44.875,0,0.004,0.004,1.266,1.797,9.227,1.269,1.791,9.211,0,0,0,-3.883,32.744,44.687,0,0,0,1.27,1.8,9.23,1.2,4.05,14.79,11.01,-7.69,-27.17,9,0,-0.001,123.508,0.001,-0.004,2.838,2.84,12.87,2.83,6.41,0,0,123.51,2,0.0059,0,0.0059,0,0,2,0,3,3,3,3,0.0442,0,0,0,0,0,35,10,0,37,-1,-1,-1
LOGGING,409854,2026-04-06T17:58:00,1775498280,993.76,33.53,163.56,1.274,1.79,9.206,-0.02,-3.74,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.75,33.53,163.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.301,1.801,9.195,0,0,0,-3.688,28.938,44.312,0.035,0.004,-0.031,1.266,1.797,9.227,1.274,1.79,9.206,0,0,0,-3.88,32.681,44.681,0.01,-0.01,-0.01,1.27,1.8,9.23,1.22,4.11,15.03,11.01,-7.69,-27.17,9,0,-0.001,123.286,0.001,-0.005,2.492,2.49,13.08,2.81,6.43,0,0,123.29,6,0.0152,0,0.0183,0,0,2,0,3,3,3,3,0.0442,0,0,0,0,0,41,10,0,17,-1,-1,-1
LOGGING,409897,2026-04-06T17:58:00,1775498280,993.76,33.53,163.56,1.276,1.796,9.212,-0.02,-3.74,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.75,33.53,163.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,1.84,9.27,0,0,0,-3.688,28.938,44.312,0,0.004,-0.07,1.266,1.797,9.227,1.276,1.796,9.212,0,0,0,-3.873,32.555,44.669,0.01,0,-0.02,1.27,1.8,9.23,1.22,4.12,15.08,11.01,-7.69,-27.17,9,0,-0.002,123.093,0.001,-0.005,2.185,2.18,13.28,2.79,6.45,0,0,123.09,2,0.0224,0,0.0224,0,0,2,0,3,3,3,3,0.0442,0,0,0,0,0,43,10,0,1,-1,-1,-1
LOGGING,409935,2026-04-06T17:58:00,1775498280,993.76,33.53,163.56,1.276,1.795,9.209,-0.02,-3.78,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.75,33.53,163.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,1.762,9.156,0,0,0,-3.688,28.938,44.312,0,0.004,-0.07,1.266,1.797,9.227,1.276,1.795,9.209,0,0,0,-3.873,32.555,44.669,0.01,0,-0.02,1.27,1.8,9.23,1.23,4.12,15.1,11.01,-7.69,-27.17,9,0,-0.002,123.181,0.002,-0.005,2.138,2.14,13.5,2.8,6.48,0,0,123.18,2,0.0224,0,0.0224,0,0,2,0,3,3,3,3,0.0442,0,0,0,0,0,38,10,0,39,-1,-1,-1
LOGGING,409976,2026-04-06T17:58:01,1775498281,993.76,33.53,163.55,1.273,1.795,9.212,-0.02,-3.79,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.76,33.53,163.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.301,1.762,9.199,0,0,0,-4.062,28.312,44.312,0,0.012,0.004,1.266,1.789,9.227,1.273,1.795,9.212,0,0,0,-3.878,32.453,44.66,0.01,0,-0.02,1.27,1.8,9.23,1.23,4.14,15.15,11.01,-7.69,-27.17,9,0,-0.002,122.997,0.002,-0.006,1.841,1.84,13.72,2.79,6.5,0,0,123,4,0.0252,0,0.028,0,0,2,0,3,3,3,3,0.0442,0,0,0,0,0,41,10,0,11,-1,-1,-1
LOGGING,410047,2026-04-06T17:58:01,1775498281,993.76,33.53,163.56,1.272,1.791,9.212,-0.02,-3.85,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.76,33.53,163.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,1.762,9.199,0,0,0,-4.062,28.312,44.312,0,0.012,0.004,1.266,1.789,9.227,1.272,1.791,9.212,0,0,0,-3.882,32.351,44.651,0.01,0,-0.02,1.27,1.8,9.23,1.29,4.3,15.76,11.01,-7.69,-27.17,9,0,-0.002,122.869,0.003,-0.007,1.529,1.53,14.08,2.78,6.54,0,0,122.87,2,0.0242,0,0.0242,0,0,2,0,3,3,3,3,0.0442,0,0,0,0,0,71,10,0,1,-1,-1,-1
LOGGING,410085,2026-04-06T17:58:01,1775498281,993.76,33.53,163.56,1.272,1.791,9.212,-0.02,-3.85,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.76,33.53,163.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,1.762,9.199,0,0,0,-4.062,28.312,44.312,0,-0.027,0.004,1.266,1.789,9.227,1.272,1.791,9.212,0,0,0,-3.882,32.351,44.651,0.01,-0.01,-0.02,1.27,1.8,9.23,1.29,4.3,15.76,11.01,-7.69,-27.17,9,0,-0.003,122.926,0.003,-0.007,1.479,1.48,14.29,2.8,6.57,0,0,122.93,1,0.0216,0,0.0216,0,0,2,0,3,3,3,3,0.0442,0,0,0,0,0,38,10,0,39,-1,-1,-1
LOGGING,410116,2026-04-06T17:58:01,1775498281,993.76,33.53,163.56,1.271,1.793,9.217,-0.02,-3.88,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.76,33.53,163.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,1.801,9.195,0,0,0,-4.125,30.75,44.438,0,0.012,0.035,1.266,1.789,9.227,1.271,1.793,9.217,0,0,0,-3.888,32.313,44.646,0.01,0,-0.01,1.27,1.8,9.23,1.32,4.37,16.03,11.01,-7.69,-27.17,9,0.001,-0.003,122.748,0.004,-0.007,1.226,1.23,14.47,2.78,6.59,0,0,122.75,2,0.0143,0,0.0143,0,0,2,0,3,3,3,3,0.0442,0,0,0,0,0,31,10,0,1,-1,-1,-1
LOGGING,410157,2026-04-06T17:58:01,1775498281,993.76,33.53,163.56,1.272,1.787,9.205,-0.02,-3.92,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.76,33.53,163.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,1.801,9.23,0,0,0,-4.125,30.75,44.438,0.035,-0.027,-0.078,1.266,1.789,9.227,1.272,1.787,9.205,0,0,0,-3.894,32.276,44.641,0.01,0,-0.01,1.27,1.8,9.23,1.35,4.46,16.39,11.01,-7.69,-27.17,9,0.001,-0.003,122.8,0.004,-0.008,1.168,1.17,14.7,2.79,6.62,0,0,122.8,4,0.0139,0,0.0179,0,0,2,0,3,3,3,3,0.0442,0,0,0,0,0,41,10,0,42,-1,-1,-1
LOGGING,410228,2026-04-06T17:58:01,1775498281,993.76,33.53,163.56,1.271,1.789,9.21,-0.02,-3.94,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.76,33.53,163.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,1.762,9.199,0,0,0,-3.688,27.562,46.5,0,-0.027,-0.039,1.266,1.789,9.234,1.271,1.789,9.21,0,0,0,-3.883,32.028,44.739,0.01,0,-0.01,1.27,1.8,9.23,1.41,4.6,16.92,11.01,-7.69,-27.18,9,0.001,-0.004,122.651,0.004,-0.008,0.867,0.87,15.07,2.79,6.67,0,0,122.65,3,0.0152,0,0.0166,0,0,2,0,3,3,3,3,0.0464,0,0,0,0,0,71,11,0,1,-1,-1,-1
LOGGING,410267,2026-04-06T17:58:01,1775498281,993.76,33.53,163.56,1.273,1.79,9.217,-0.02,-3.97,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.76,33.53,163.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,1.801,9.23,0,0,0,-3.688,27.562,46.5,0,0.012,-0.004,1.266,1.789,9.234,1.273,1.79,9.217,0,0,0,-3.883,32.028,44.739,0,0,-0.01,1.27,1.79,9.23,1.45,4.7,17.32,11.01,-7.69,-27.18,9,0.001,-0.004,122.687,0.005,-0.008,0.806,0.81,15.31,2.8,6.7,0,0,122.69,2,0.0138,0,0.0145,0,0,2,0,3,3,3,3,0.0464,0,0,0,0,0,39,11,0,40,-1,-1,-1
LOGGING,410299,2026-04-06T17:58:01,1775498281,993.76,33.53,163.55,1.272,1.787,9.219,-0.02,-3.97,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.76,33.53,163.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,1.762,9.227,0,0,0,-4.062,27.938,45.625,0,0.012,-0.004,1.266,1.789,9.234,1.272,1.787,9.219,0,0,0,-3.889,31.89,44.769,0,0,-0.01,1.27,1.79,9.23,1.47,4.76,17.54,11.01,-7.69,-27.18,9,0.001,-0.004,122.512,0.005,-0.009,0.579,0.58,15.47,2.78,6.71,0,0,122.51,3,0.0131,0,0.0131,0,0,2,0,3,3,3,3,0.0469,0,0,0,0,0,32,11,0,1,-1,-1,-1
LOGGING,410344,2026-04-06T17:58:01,1775498281,993.76,33.53,163.55,1.271,1.787,9.227,-0.02,-4.01,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.76,33.53,163.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,1.762,9.27,0,0,0,-4.062,27.938,45.625,0.035,0.012,-0.004,1.266,1.789,9.234,1.271,1.787,9.227,0,0,0,-3.892,31.821,44.784,0.01,0,-0.01,1.27,1.79,9.23,1.52,4.86,17.94,11.01,-7.69,-27.18,9,0.002,-0.005,122.54,0.005,-0.009,0.504,0.5,15.76,2.8,6.76,0,0,122.54,3,0.0136,0,0.0139,0,0,2,0,3,3,3,3,0.0469,0,0,0,0,0,45,11,0,46,-1,-1,-1
LOGGING,410390,2026-04-06T17:58:01,1775498281,993.76,33.53,163.55,1.273,1.787,9.229,-0.02,-4,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.76,33.53,163.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.301,1.801,9.23,0,0,0,-4.062,27.938,45.625,0,0.012,0.043,1.266,1.789,9.234,1.273,1.787,9.229,0,0,0,-3.892,31.821,44.784,0.01,0,0,1.27,1.79,9.23,1.52,4.88,17.99,11.01,-7.69,-27.19,9,0.002,-0.005,122.382,0.005,-0.009,0.273,0.27,15.99,2.78,6.78,0,0,122.38,3,0.0086,0,0.0093,0,0,2,0,3,3,3,3,0.0476,0,0,0,0,0,46,11,0,2,-1,-1,-1
LOGGING,410434,2026-04-06T17:58:01,1775498281,993.76,33.53,163.55,1.273,1.789,9.238,-0.02,-3.99,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.76,33.53,163.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,1.801,9.305,0,0,0,-4.062,28.312,45.625,0,-0.027,-0.004,1.266,1.789,9.234,1.273,1.789,9.238,0,0,0,-3.896,31.735,44.805,0.01,0,0,1.27,1.79,9.23,1.53,4.88,18.01,11,-7.69,-27.2,9,0.002,-0.006,122.394,0.006,-0.009,0.197,0.2,16.27,2.8,6.82,0,0,122.39,2,0.0064,0,0.0071,0,0,2,0,3,3,3,3,0.0461,0,0,0,0,0,44,11,0,46,-1,-1,-1
LOGGING,410481,2026-04-06T17:58:01,1775498281,993.76,33.53,163.56,1.272,1.791,9.238,-0.02,-3.97,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.76,33.53,163.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,1.801,9.305,0,0,0,-4.438,27.938,44.75,0,0.012,-0.004,1.266,1.789,9.234,1.272,1.791,9.238,0,0,0,-3.928,31.457,44.822,0,0,0,1.27,1.79,9.23,1.53,4.88,18.02,11,-7.69,-27.21,9,0.002,-0.006,122.249,0.006,-0.01,-0.017,0.02,16.52,2.78,6.85,0,0,122.25,4,0.0062,0,0.0069,0,0,2,0,3,3,3,3,0.0464,0,0,0,0,0,47,11,0,1,-1,-1,-1
LOGGING,410549,2026-04-06T17:58:01,1775498281,993.76,33.53,163.56,1.27,1.789,9.247,-0.02,-3.97,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.76,33.53,163.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,1.762,9.27,0,0,0,-4.438,27.938,44.75,0,0.012,0.074,1.266,1.789,9.234,1.27,1.789,9.247,0,0,0,-3.928,31.457,44.822,0,0,0.01,1.27,1.79,9.23,1.53,4.89,18.04,11,-7.69,-27.21,9,0.003,-0.007,122.119,0.006,-0.01,-0.252,0.25,16.94,2.78,6.9,0,0,122.12,1,0.0137,0,0.0137,0,0,2,0,3,3,3,3,0.0464,0,0,0,0,0,68,12,0,1,-1,-1,-1
LOGGING,410591,2026-04-06T17:58:01,1775498281,993.76,33.53,163.56,1.264,1.79,9.244,-0.02,-4,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.76,33.53,163.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.227,1.801,9.227,0,0,0,-3.625,26.875,45.5,0,0.012,0.074,1.266,1.789,9.234,1.264,1.79,9.244,0,0,0,-3.911,31.205,44.859,0,0,0.01,1.27,1.79,9.23,1.57,4.98,18.37,11,-7.69,-27.21,9,0.003,-0.007,122.108,0.006,-0.01,-0.317,0.32,17.18,2.79,6.94,0,0,122.11,1,0.0137,0,0.0137,0,0,2,0,3,3,3,3,0.0464,0,0,0,0,0,42,12,0,43,-1,-1,-1
LOGGING,410629,2026-04-06T17:58:01,1775498281,993.76,33.53,163.56,1.269,1.787,9.243,-0.02,-4.04,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.76,33.53,163.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,1.801,9.266,0,0,0,-3.625,26.875,45.5,0,-0.035,-0.004,1.266,1.789,9.234,1.269,1.787,9.243,0,0,0,-3.911,31.205,44.859,0,0,0.01,1.27,1.79,9.23,1.61,5.06,18.69,11,-7.69,-27.21,9,0.003,-0.008,121.993,0.006,-0.011,-0.483,0.48,17.42,2.77,6.96,0,0,121.99,2,0.013,0,0.0137,0,0,2,0,3,3,3,3,0.0464,0,0,0,0,0,38,12,0,1,-1,-1,-1
LOGGING,410658,2026-04-06T17:58:01,1775498281,993.76,33.53,163.56,1.268,1.79,9.244,-0.02,-4.04,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.76,33.53,163.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,1.801,9.266,0,0,0,-5.188,28.688,43.875,0,0.004,0.035,1.266,1.789,9.234,1.268,1.79,9.244,0,0,0,-3.957,31.116,44.824,0,-0.01,0.01,1.27,1.79,9.23,1.63,5.11,18.88,11,-7.68,-27.24,9,0.003,-0.008,121.977,0.006,-0.011,-0.535,0.54,17.61,2.78,6.99,0,0,121.98,3,0.0109,0,0.0121,0,0,2,0,3,3,3,3,0.0486,0,0,0,0,0,29,12,0,30,-1,-1,-1
LOGGING,410707,2026-04-06T17:58:01,1775498281,993.76,33.53,163.56,1.272,1.793,9.241,-0.02,-4.07,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.76,33.53,163.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,1.801,9.195,0,0,0,-5.188,28.688,43.875,0.035,0.004,-0.004,1.266,1.789,9.234,1.272,1.793,9.241,0,0,0,-3.979,31.072,44.807,0,-0.01,0.01,1.27,1.79,9.23,1.67,5.21,19.24,11,-7.68,-27.24,9,0.004,-0.008,121.875,0.006,-0.011,-0.687,0.69,17.87,2.77,7.02,0,0,121.87,2,0.0113,0,0.0121,0,0,2,0,3,3,3,3,0.0486,0,0,0,0,0,49,12,0,2,-1,-1,-1
LOGGING,410748,2026-04-06T17:58:01,1775498281,993.76,33.53,163.56,1.27,1.794,9.237,-0.02,-4.1,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.76,33.53,163.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,1.801,9.23,0,0,0,-5.188,28.688,43.875,0,0.004,-0.004,1.266,1.797,9.234,1.27,1.794,9.237,0,0,0,-3.979,31.072,44.807,0,0,0.01,1.27,1.79,9.23,1.71,5.31,19.61,11,-7.68,-27.26,9,0.004,-0.009,121.842,0.006,-0.012,-0.765,0.76,18.15,2.78,7.06,0,0,121.84,2,0.0097,0,0.0104,0,0,2,0,3,3,3,3,0.0496,0,0,0,0,0,41,12,0,43,-1,-1,-1
